Timestamp,Day,Hour,Day_of_Week,Intersection_ID,Zone,Grid_Row,Grid_Col,Weather,Incident,Traffic_Volume,Cars,Motorcycles,Buses,Trucks,Emergency_Vehicles,Queue_Length,Average_Wait_Time_min,Average_Speed_kmh,Throughput,Congestion_Level,V_C_Ratio,Level_of_Service,Green_Signal_sec,Yellow_Signal_sec,Red_Signal_sec,Cycle_Length_sec,Delay_min,CO2_Emissions_g,Baseline_Recommendation,Num_Neighbors
2024-01-01 16:15:00,1,16,Monday,J5,Commercial,0,4,Clear,None,2154,1378,205,228,261,74,100,39.23,22.75,1750,Critical,1.197,F,80,3,10,93,20.33,414994.72,Emergency Priority Override,18
2024-01-01 16:15:00,1,16,Monday,J6,Residential,1,0,Clear,None,786,543,137,51,54,30,0,0.0,41.22,786,Moderate,0.437,A,60,3,27,90,0.13,91373.51,Emergency Priority Override,2
2024-01-01 16:15:00,1,16,Monday,J7,Residential,1,1,Clear,None,816,586,105,67,24,13,0,0.0,42.46,816,Moderate,0.453,A,60,3,27,90,0.11,85688.57,Emergency Priority Override,3
2024-01-01 16:15:00,1,16,Monday,J8,Residential,1,2,Clear,None,1243,874,184,110,76,79,0,0.0,42.86,1243,Moderate,0.691,A,60,3,27,90,0.1,154912.25,Emergency Priority Override,10
2024-01-01 16:15:00,1,16,Monday,J9,Residential,1,3,Clear,None,860,623,108,27,62,32,0,0.0,39.86,860,Moderate,0.478,A,60,3,27,90,0.15,89680.77,Emergency Priority Override,9
2024-01-01 16:15:00,1,16,Monday,J10,Residential,1,4,Clear,None,1267,901,214,108,69,26,3,1.77,32.36,1266,High,0.704,B,70,3,17,90,1.21,174105.36,Emergency Priority Override,7
2024-01-01 16:15:00,1,16,Monday,J11,School,2,0,Clear,Major Accident,2023,1120,249,463,148,149,100,54.0,5.0,850,Critical,2.248,F,80,3,10,93,32.4,615866.0,Emergency Priority Override,0
2024-01-01 16:15:00,1,16,Monday,J12,School,2,1,Clear,None,1685,968,129,380,130,137,3,1.16,20.81,1684,Critical,0.936,B,80,3,10,93,1.42,428766.34,Emergency Priority Override,4
2024-01-01 16:15:00,1,16,Monday,J13,School,2,2,Clear,None,1307,707,168,260,74,137,3,1.23,32.95,1306,High,0.726,A,70,3,17,90,0.93,256969.12,Emergency Priority Override,2
2024-01-01 16:15:00,1,16,Monday,J14,School,2,3,Clear,None,1515,805,131,304,113,150,4,1.26,32.43,1513,High,0.842,A,70,3,17,90,0.96,306950.24,Emergency Priority Override,13
2024-01-01 16:15:00,1,16,Monday,J15,School,2,4,Clear,None,1498,841,128,344,60,129,70,34.79,32.97,1463,High,0.832,F,70,3,17,90,17.7,303867.1,Emergency Priority Override,12
2024-01-01 16:15:00,1,16,Monday,J16,Industrial,3,0,Clear,None,2071,879,172,99,784,118,70,21.4,21.41,1765,Critical,1.151,F,80,3,10,93,11.5,547473.66,Emergency Priority Override,3
2024-01-01 16:15:00,1,16,Monday,J17,Industrial,3,1,Clear,None,1758,759,137,111,635,63,70,28.7,19.25,1723,Critical,0.977,F,80,3,10,93,15.31,473372.65,Emergency Priority Override,2
2024-01-01 16:15:00,1,16,Monday,J18,Industrial,3,2,Clear,Minor Accident,1903,896,184,122,648,145,100,51.57,11.31,1390,Critical,1.322,F,80,3,10,93,27.84,570321.05,Emergency Priority Override,2
2024-01-01 16:15:00,1,16,Monday,J19,Industrial,3,3,Clear,None,1875,819,103,125,675,128,100,55.84,22.48,1750,Critical,1.042,F,80,3,10,93,28.65,498058.25,Emergency Priority Override,11
2024-01-01 16:15:00,1,16,Monday,J20,Industrial,3,4,Clear,Special Event,1452,611,83,124,485,44,17,11.02,22.39,1444,High,0.896,E,70,3,17,90,6.25,372784.11,Emergency Priority Override,11
2024-01-01 16:15:00,1,16,Monday,J21,Hospital,4,0,Clear,Minor Accident,1148,650,139,23,23,308,3,6.46,22.22,1147,High,0.797,D,70,3,17,90,3.98,153172.15,Emergency Priority Override,9
2024-01-01 16:15:00,1,16,Monday,J22,Hospital,4,1,Clear,None,1063,589,135,83,61,254,0,0.0,40.99,1063,Moderate,0.591,A,60,3,27,90,0.13,145536.36,Emergency Priority Override,3
2024-01-01 16:15:00,1,16,Monday,J23,Hospital,4,2,Clear,Major Accident,959,539,78,62,23,216,14,19.22,5.0,893,Critical,1.066,F,80,3,10,93,15.01,178163.0,Emergency Priority Override,9
2024-01-01 16:15:00,1,16,Monday,J24,Hospital,4,3,Clear,None,1147,610,129,49,65,265,0,0.0,41.91,1147,Moderate,0.637,A,60,3,27,90,0.12,131678.41,Emergency Priority Override,5
2024-01-01 16:15:00,1,16,Monday,J25,Hospital,4,4,Clear,None,1409,783,114,52,85,383,0,0.0,27.37,1409,High,0.783,A,70,3,17,90,0.5,210837.63,Emergency Priority Override,9
2024-01-01 16:30:00,1,16,Monday,J1,Commercial,0,0,Clear,None,2317,1571,245,237,311,3,100,52.85,17.74,1750,Critical,1.287,F,80,3,10,93,27.52,479263.21,Emergency Priority Override,4
2024-01-01 16:30:00,1,16,Monday,J2,Commercial,0,1,Clear,Minor Accident,2334,1473,255,255,256,65,100,53.05,10.55,1390,Critical,1.621,F,80,3,10,93,28.77,508487.47,Emergency Priority Override,5
2024-01-01 16:30:00,1,16,Monday,J3,Commercial,0,2,Clear,Minor Accident,2763,1819,284,179,333,12,100,61.72,7.04,1390,Critical,1.919,F,80,3,10,93,34.52,543035.14,Emergency Priority Override,4
2024-01-01 16:30:00,1,16,Monday,J4,Commercial,0,3,Clear,None,2995,1902,405,161,310,31,100,48.6,21.4,1750,Critical,1.664,F,80,3,10,93,25.1,455204.04,Emergency Priority Override,9
2024-01-01 16:30:00,1,16,Monday,J5,Commercial,0,4,Clear,None,2657,1660,360,247,267,92,100,47.64,17.53,1750,Critical,1.476,F,80,3,10,93,24.93,499108.44,Emergency Priority Override,18
2024-01-01 16:30:00,1,16,Monday,J6,Residential,1,0,Clear,None,1060,754,165,92,57,56,0,0.0,38.91,1060,Moderate,0.589,A,60,3,27,90,0.17,136737.75,Emergency Priority Override,2
2024-01-01 16:30:00,1,16,Monday,J7,Residential,1,1,Clear,None,1166,807,160,69,61,63,0,0.0,38.37,1166,Moderate,0.648,A,60,3,27,90,0.18,132868.12,Emergency Priority Override,3
2024-01-01 16:30:00,1,16,Monday,J8,Residential,1,2,Clear,None,1051,730,181,51,71,70,0,0.0,39.42,1051,Moderate,0.584,A,60,3,27,90,0.16,121868.79,Emergency Priority Override,10
2024-01-01 16:30:00,1,16,Monday,J9,Residential,1,3,Clear,None,1151,802,147,86,51,13,0,0.0,37.84,1151,Moderate,0.639,A,60,3,27,90,0.19,130026.29,Emergency Priority Override,9
2024-01-01 16:30:00,1,16,Monday,J10,Residential,1,4,Clear,None,1307,887,185,73,90,84,3,1.75,27.91,1306,High,0.726,B,70,3,17,90,1.35,182236.31,Emergency Priority Override,7
2024-01-01 16:30:00,1,16,Monday,J11,School,2,0,Clear,None,1466,770,137,262,58,104,70,27.37,29.35,1431,High,0.814,F,70,3,17,90,14.11,263093.53,Emergency Priority Override,0
2024-01-01 16:30:00,1,16,Monday,J12,School,2,1,Clear,Road Work,1884,1011,153,388,94,181,100,52.62,7.11,1210,Critical,1.495,F,80,3,10,93,29.93,505395.91,Emergency Priority Override,4
2024-01-01 16:30:00,1,16,Monday,J13,School,2,2,Clear,None,2023,1059,258,352,79,199,58,21.49,18.74,1771,Critical,1.124,F,80,3,10,93,11.75,425713.01,Emergency Priority Override,2
2024-01-01 16:30:00,1,16,Monday,J14,School,2,3,Clear,None,1812,1029,172,309,69,144,7,3.54,20.78,1797,Critical,1.007,C,80,3,10,93,2.61,364507.06,Emergency Priority Override,13
2024-01-01 16:30:00,1,16,Monday,J15,School,2,4,Clear,None,1731,963,183,349,70,159,49,16.58,21.13,1707,Critical,0.962,F,80,3,10,93,9.11,385926.68,Emergency Priority Override,12
2024-01-01 16:30:00,1,16,Monday,J16,Industrial,3,0,Clear,Minor Accident,1968,941,105,131,678,64,100,42.0,8.96,1390,Critical,1.367,F,80,3,10,93,23.75,589820.85,Emergency Priority Override,3
2024-01-01 16:30:00,1,16,Monday,J17,Industrial,3,1,Clear,Minor Accident,1687,772,175,115,568,68,100,55.95,11.76,1390,Critical,1.172,F,80,3,10,93,29.93,489458.46,Emergency Priority Override,2
2024-01-01 16:30:00,1,16,Monday,J18,Industrial,3,2,Clear,None,1478,706,143,109,553,92,70,38.08,30.66,1443,High,0.821,F,70,3,17,90,19.42,372168.58,Emergency Priority Override,2
2024-01-01 16:30:00,1,16,Monday,J19,Industrial,3,3,Clear,None,1604,720,125,66,562,41,70,34.1,31.5,1569,High,0.891,F,70,3,17,90,17.4,339349.0,Emergency Priority Override,11
2024-01-01 16:30:00,1,16,Monday,J20,Industrial,3,4,Clear,None,1414,638,109,132,532,90,12,5.0,27.4,1408,High,0.786,C,70,3,17,90,2.99,385861.74,Emergency Priority Override,11
2024-01-01 16:30:00,1,16,Monday,J21,Hospital,4,0,Clear,None,1102,625,95,31,78,246,3,1.47,38.48,1101,Moderate,0.612,A,60,3,27,90,0.91,132114.2,Emergency Priority Override,9
2024-01-01 16:30:00,1,16,Monday,J22,Hospital,4,1,Clear,None,1239,670,132,66,83,343,0,0.0,39.91,1239,Moderate,0.688,A,60,3,27,90,0.15,167044.19,Emergency Priority Override,3
2024-01-01 16:30:00,1,16,Monday,J23,Hospital,4,2,Clear,None,1450,771,172,45,109,371,10,3.18,28.77,1445,High,0.806,C,70,3,17,90,2.03,212771.13,Emergency Priority Override,9
2024-01-01 16:30:00,1,16,Monday,J24,Hospital,4,3,Clear,None,1106,609,110,38,47,289,0,0.0,42.12,1106,Moderate,0.614,A,60,3,27,90,0.11,122491.44,Emergency Priority Override,5
2024-01-01 16:30:00,1,16,Monday,J25,Hospital,4,4,Clear,None,1111,587,79,65,73,249,0,0.0,39.79,1111,Moderate,0.617,A,60,3,27,90,0.15,140903.44,Emergency Priority Override,9
2024-01-01 16:45:00,1,16,Monday,J1,Commercial,0,0,Clear,None,2915,1874,289,223,346,134,100,35.93,19.74,1750,Critical,1.619,F,80,3,10,93,18.88,533415.99,Emergency Priority Override,4
2024-01-01 16:45:00,1,16,Monday,J2,Commercial,0,1,Clear,None,2890,1870,288,166,454,0,100,46.58,22.21,1750,Critical,1.606,F,65,3,22,90,24.04,505448.3,Extend Green + Reroute Traffic,5
2024-01-01 16:45:00,1,16,Monday,J3,Commercial,0,2,Clear,None,2576,1619,360,186,261,41,100,35.34,18.94,1750,Critical,1.431,F,80,3,10,93,18.65,433776.38,Emergency Priority Override,4
2024-01-01 16:45:00,1,16,Monday,J4,Commercial,0,3,Clear,Road Work,2900,1943,267,194,388,69,100,39.68,7.3,1210,Critical,2.302,F,80,3,10,93,23.35,609131.7,Emergency Priority Override,9
2024-01-01 16:45:00,1,16,Monday,J5,Commercial,0,4,Clear,None,3040,2014,364,321,329,0,100,51.42,17.98,1750,Critical,1.689,F,65,3,22,90,26.78,591659.47,Extend Green + Reroute Traffic,18
2024-01-01 16:45:00,1,16,Monday,J6,Residential,1,0,Clear,Road Work,811,580,144,40,36,44,0,8.0,24.95,811,Moderate,0.644,D,60,3,27,90,4.6,108282.14,Emergency Priority Override,2
2024-01-01 16:45:00,1,16,Monday,J7,Residential,1,1,Clear,None,1214,843,203,87,64,18,0,0.0,38.24,1214,Moderate,0.674,A,60,3,27,90,0.18,140732.51,Emergency Priority Override,3
2024-01-01 16:45:00,1,16,Monday,J8,Residential,1,2,Clear,None,965,659,119,68,20,46,0,0.0,41.18,965,Moderate,0.536,A,60,3,27,90,0.13,97235.34,Emergency Priority Override,10
2024-01-01 16:45:00,1,16,Monday,J9,Residential,1,3,Clear,None,761,519,101,29,54,30,0,0.0,38.94,761,Moderate,0.423,A,60,3,27,90,0.17,80873.97,Emergency Priority Override,9
2024-01-01 16:45:00,1,16,Monday,J10,Residential,1,4,Clear,None,1342,931,202,63,28,70,3,0.96,29.49,1341,High,0.746,A,70,3,17,90,0.9,148465.86,Emergency Priority Override,7
2024-01-01 16:45:00,1,16,Monday,J11,School,2,0,Clear,None,1444,801,119,295,29,161,49,20.11,30.49,1420,High,0.802,F,70,3,17,90,10.44,276719.31,Emergency Priority Override,0
2024-01-01 16:45:00,1,16,Monday,J12,School,2,1,Clear,None,1411,767,111,240,81,151,70,28.86,28.59,1376,High,0.784,F,70,3,17,90,14.88,270044.06,Emergency Priority Override,4
2024-01-01 16:45:00,1,16,Monday,J13,School,2,2,Clear,None,1682,890,138,347,67,150,41,13.77,18.56,1662,Critical,0.934,E,80,3,10,93,7.9,384201.34,Emergency Priority Override,2
2024-01-01 16:45:00,1,16,Monday,J14,School,2,3,Clear,None,1555,850,150,354,93,180,5,1.67,28.23,1553,High,0.864,B,70,3,17,90,1.3,356338.05,Emergency Priority Override,13
2024-01-01 16:45:00,1,16,Monday,J15,School,2,4,Clear,None,1681,955,192,373,53,175,35,19.25,21.48,1664,Critical,0.934,F,80,3,10,93,10.42,394162.55,Emergency Priority Override,12
2024-01-01 16:45:00,1,16,Monday,J16,Industrial,3,0,Clear,None,2092,905,179,121,727,123,100,56.71,18.38,1750,Critical,1.162,F,80,3,10,93,29.39,558999.06,Emergency Priority Override,3
2024-01-01 16:45:00,1,16,Monday,J17,Industrial,3,1,Clear,None,1618,700,83,65,598,115,70,40.88,28.24,1583,High,0.899,F,70,3,17,90,20.9,379868.74,Emergency Priority Override,2
2024-01-01 16:45:00,1,16,Monday,J18,Industrial,3,2,Clear,None,1767,818,136,112,645,132,49,23.47,19.88,1743,Critical,0.982,F,80,3,10,93,12.64,494564.74,Emergency Priority Override,2
2024-01-01 16:45:00,1,16,Monday,J19,Industrial,3,3,Clear,None,2074,977,134,159,773,147,100,55.71,20.72,1750,Critical,1.152,F,80,3,10,93,28.7,598064.54,Emergency Priority Override,11
2024-01-01 16:45:00,1,16,Monday,J20,Industrial,3,4,Clear,None,1632,776,111,102,577,48,9,3.28,17.32,1628,Critical,0.907,C,80,3,10,93,2.77,447042.49,Emergency Priority Override,11
2024-01-01 16:45:00,1,16,Monday,J21,Hospital,4,0,Clear,Special Event,1100,636,125,46,40,285,3,3.93,33.78,1099,Moderate,0.679,C,60,3,27,90,2.25,143776.86,Emergency Priority Override,9
2024-01-01 16:45:00,1,16,Monday,J22,Hospital,4,1,Clear,None,1027,552,88,77,75,275,0,0.0,38.23,1027,Moderate,0.571,A,60,3,27,90,0.18,153035.17,Emergency Priority Override,3
2024-01-01 16:45:00,1,16,Monday,J23,Hospital,4,2,Clear,None,1600,908,196,121,48,362,7,3.06,31.35,1597,High,0.889,B,70,3,17,90,1.89,232572.47,Emergency Priority Override,9
2024-01-01 16:45:00,1,16,Monday,J24,Hospital,4,3,Clear,Special Event,1501,843,129,32,80,335,0,3.0,16.15,1501,Critical,0.927,C,80,3,10,93,2.76,224332.29,Emergency Priority Override,5
2024-01-01 16:45:00,1,16,Monday,J25,Hospital,4,4,Clear,None,1308,733,93,65,91,320,0,0.0,32.84,1308,High,0.727,A,70,3,17,90,0.31,188766.61,Emergency Priority Override,9
2024-01-01 17:00:00,1,17,Monday,J1,Commercial,0,0,Clear,None,2166,1467,308,200,310,4,100,50.14,18.6,1750,Critical,1.203,F,80,3,10,93,26.08,443304.4,Emergency Priority Override,4
2024-01-01 17:00:00,1,17,Monday,J2,Commercial,0,1,Clear,None,2333,1479,272,116,324,98,100,43.06,22.01,1750,Critical,1.296,F,80,3,10,93,22.29,396360.78,Emergency Priority Override,5
2024-01-01 17:00:00,1,17,Monday,J3,Commercial,0,2,Clear,None,3022,1962,313,304,310,35,100,43.69,20.59,1750,Critical,1.679,F,80,3,10,93,22.7,552137.73,Emergency Priority Override,4
2024-01-01 17:00:00,1,17,Monday,J4,Commercial,0,3,Clear,None,2713,1770,304,282,389,60,100,49.18,18.92,1750,Critical,1.507,F,80,3,10,93,25.58,573786.94,Emergency Priority Override,9
2024-01-01 17:00:00,1,17,Monday,J5,Commercial,0,4,Clear,None,2625,1654,299,204,317,19,100,52.55,21.89,1750,Critical,1.458,F,80,3,10,93,27.05,451132.12,Emergency Priority Override,18
2024-01-01 17:00:00,1,17,Monday,J6,Residential,1,0,Clear,None,1182,839,170,103,29,29,0,0.0,37.83,1182,Moderate,0.657,A,60,3,27,90,0.19,136543.97,Emergency Priority Override,2
2024-01-01 17:00:00,1,17,Monday,J7,Residential,1,1,Clear,None,1324,924,218,108,39,16,0,0.0,30.04,1324,High,0.736,A,70,3,17,90,0.4,167862.02,Emergency Priority Override,3
2024-01-01 17:00:00,1,17,Monday,J8,Residential,1,2,Clear,Special Event,1302,883,182,88,84,79,0,3.0,25.44,1302,High,0.804,C,70,3,17,90,2.08,193296.8,Emergency Priority Override,10
2024-01-01 17:00:00,1,17,Monday,J9,Residential,1,3,Clear,None,913,656,131,72,66,63,0,0.0,40.26,913,Moderate,0.507,A,60,3,27,90,0.15,119981.82,Emergency Priority Override,9
2024-01-01 17:00:00,1,17,Monday,J10,Residential,1,4,Clear,None,1254,840,220,87,37,29,3,1.2,41.26,1253,Moderate,0.697,A,60,3,27,90,0.73,126437.85,Emergency Priority Override,7
2024-01-01 17:00:00,1,17,Monday,J11,School,2,0,Clear,None,1341,723,161,258,102,135,35,12.8,31.92,1324,High,0.745,E,70,3,17,90,6.74,271897.9,Emergency Priority Override,0
2024-01-01 17:00:00,1,17,Monday,J12,School,2,1,Clear,None,1638,925,182,375,54,177,49,24.9,17.93,1614,Critical,0.91,F,80,3,10,93,13.52,410670.07,Emergency Priority Override,4
2024-01-01 17:00:00,1,17,Monday,J13,School,2,2,Clear,None,2131,1132,149,463,107,162,100,32.17,17.87,1750,Critical,1.184,F,80,3,10,93,17.16,510331.18,Emergency Priority Override,2
2024-01-01 17:00:00,1,17,Monday,J14,School,2,3,Clear,None,1579,843,149,346,82,119,4,1.23,31.89,1577,High,0.877,A,70,3,17,90,0.96,318305.27,Emergency Priority Override,13
2024-01-01 17:00:00,1,17,Monday,J15,School,2,4,Clear,None,1242,667,102,272,75,91,25,8.39,39.72,1230,Moderate,0.69,D,60,3,27,90,4.35,224561.08,Emergency Priority Override,12
2024-01-01 17:00:00,1,17,Monday,J16,Industrial,3,0,Clear,Minor Accident,1732,796,87,131,589,73,100,53.58,8.82,1390,Critical,1.203,F,80,3,10,93,29.59,527075.11,Emergency Priority Override,3
2024-01-01 17:00:00,1,17,Monday,J17,Industrial,3,1,Clear,None,1871,857,160,151,708,93,87,32.78,19.11,1757,Critical,1.039,F,80,3,10,93,17.36,552389.72,Emergency Priority Override,2
2024-01-01 17:00:00,1,17,Monday,J18,Industrial,3,2,Clear,None,1863,878,136,134,607,114,64,25.94,20.72,1768,Critical,1.035,F,80,3,10,93,13.82,487397.58,Emergency Priority Override,2
2024-01-01 17:00:00,1,17,Monday,J19,Industrial,3,3,Clear,None,2094,941,108,88,731,155,100,46.31,19.85,1750,Critical,1.163,F,80,3,10,93,24.07,535586.34,Emergency Priority Override,11
2024-01-01 17:00:00,1,17,Monday,J20,Industrial,3,4,Clear,None,1416,615,141,110,461,60,7,3.37,29.02,1413,High,0.787,C,70,3,17,90,2.12,328829.05,Emergency Priority Override,11
2024-01-01 17:00:00,1,17,Monday,J21,Hospital,4,0,Clear,None,1386,723,122,92,98,322,3,0.91,29.46,1385,High,0.77,A,70,3,17,90,0.87,217404.28,Emergency Priority Override,9
2024-01-01 17:00:00,1,17,Monday,J22,Hospital,4,1,Clear,None,1035,575,114,22,52,231,0,0.0,38.09,1035,Moderate,0.575,A,60,3,27,90,0.19,113623.42,Emergency Priority Override,3
2024-01-01 17:00:00,1,17,Monday,J23,Hospital,4,2,Clear,None,1480,804,185,87,33,377,5,2.24,31.19,1478,High,0.822,B,70,3,17,90,1.48,201668.35,Emergency Priority Override,9
2024-01-01 17:00:00,1,17,Monday,J24,Hospital,4,3,Clear,None,1371,737,109,51,54,310,0,0.0,27.93,1371,High,0.762,A,70,3,17,90,0.47,177847.14,Emergency Priority Override,5
2024-01-01 17:00:00,1,17,Monday,J25,Hospital,4,4,Clear,None,1104,606,93,47,71,286,0,0.0,38.06,1104,Moderate,0.613,A,60,3,27,90,0.19,143038.04,Emergency Priority Override,9
2024-01-01 17:15:00,1,17,Monday,J1,Commercial,0,0,Clear,None,2379,1523,311,239,270,39,100,57.35,21.2,1750,Critical,1.322,F,80,3,10,93,29.49,447174.24,Emergency Priority Override,4
2024-01-01 17:15:00,1,17,Monday,J2,Commercial,0,1,Clear,None,2215,1395,216,240,301,0,100,53.83,19.98,1750,Critical,1.231,F,65,3,22,90,27.82,444207.02,Extend Green + Reroute Traffic,5
2024-01-01 17:15:00,1,17,Monday,J3,Commercial,0,2,Clear,None,2660,1652,323,243,367,0,100,38.37,19.84,1750,Critical,1.478,F,65,3,22,90,20.1,509376.72,Extend Green + Reroute Traffic,4
2024-01-01 17:15:00,1,17,Monday,J4,Commercial,0,3,Clear,None,2828,1872,265,156,431,84,100,45.21,19.85,1750,Critical,1.571,F,80,3,10,93,23.52,519043.39,Emergency Priority Override,9
2024-01-01 17:15:00,1,17,Monday,J5,Commercial,0,4,Clear,None,2408,1623,343,137,264,58,100,43.38,20.99,1750,Critical,1.338,F,80,3,10,93,22.52,396053.43,Emergency Priority Override,18
2024-01-01 17:15:00,1,17,Monday,J6,Residential,1,0,Clear,None,1229,850,166,41,82,25,0,0.0,39.48,1229,Moderate,0.683,A,60,3,27,90,0.16,122171.72,Emergency Priority Override,2
2024-01-01 17:15:00,1,17,Monday,J7,Residential,1,1,Clear,None,944,643,130,70,41,30,0,0.0,40.06,944,Moderate,0.524,A,60,3,27,90,0.15,104511.38,Emergency Priority Override,3
2024-01-01 17:15:00,1,17,Monday,J8,Residential,1,2,Clear,None,1208,857,187,36,87,22,0,0.0,42.52,1208,Moderate,0.671,A,60,3,27,90,0.11,116356.76,Emergency Priority Override,10
2024-01-01 17:15:00,1,17,Monday,J9,Residential,1,3,Clear,None,920,626,136,54,23,30,0,0.0,40.8,920,Moderate,0.511,A,60,3,27,90,0.14,88290.88,Emergency Priority Override,9
2024-01-01 17:15:00,1,17,Monday,J10,Residential,1,4,Clear,Road Work,789,535,100,47,56,11,3,9.79,25.08,788,Moderate,0.626,D,60,3,27,90,5.49,108746.38,Emergency Priority Override,7
2024-01-01 17:15:00,1,17,Monday,J11,School,2,0,Clear,None,1893,1003,203,368,108,239,58,24.47,21.97,1771,Critical,1.052,F,80,3,10,93,13.0,431911.66,Emergency Priority Override,0
2024-01-01 17:15:00,1,17,Monday,J12,School,2,1,Clear,Major Accident,2133,1164,260,462,46,235,100,56.72,5.0,850,Critical,2.37,F,80,3,10,93,33.76,583138.5,Emergency Priority Override,4
2024-01-01 17:15:00,1,17,Monday,J13,School,2,2,Clear,None,1951,1112,162,437,95,247,100,42.2,20.06,1750,Critical,1.084,F,80,3,10,93,22.0,490136.12,Emergency Priority Override,2
2024-01-01 17:15:00,1,17,Monday,J14,School,2,3,Clear,None,2131,1189,180,428,106,158,86,36.57,20.6,1757,Critical,1.184,F,80,3,10,93,19.14,477019.32,Emergency Priority Override,13
2024-01-01 17:15:00,1,17,Monday,J15,School,2,4,Clear,None,1895,995,234,338,110,174,48,21.09,19.36,1776,Critical,1.053,F,80,3,10,93,11.49,415844.35,Emergency Priority Override,12
2024-01-01 17:15:00,1,17,Monday,J16,Industrial,3,0,Clear,None,1716,751,140,102,580,131,70,29.11,20.07,1681,Critical,0.953,F,80,3,10,93,15.45,449422.41,Emergency Priority Override,3
2024-01-01 17:15:00,1,17,Monday,J17,Industrial,3,1,Clear,None,2106,959,176,170,749,141,100,40.11,17.82,1750,Critical,1.17,F,80,3,10,93,21.14,614747.49,Emergency Priority Override,2
2024-01-01 17:15:00,1,17,Monday,J18,Industrial,3,2,Clear,None,2113,949,149,150,756,74,100,38.14,18.61,1750,Critical,1.174,F,80,3,10,93,20.08,583086.1,Emergency Priority Override,2
2024-01-01 17:15:00,1,17,Monday,J19,Industrial,3,3,Clear,None,1649,751,104,157,559,56,70,41.42,18.15,1614,Critical,0.916,F,80,3,10,93,21.76,468509.4,Emergency Priority Override,11
2024-01-01 17:15:00,1,17,Monday,J20,Industrial,3,4,Clear,None,1540,723,124,99,517,69,5,2.65,30.95,1538,High,0.856,B,70,3,17,90,1.69,346693.15,Emergency Priority Override,11
2024-01-01 17:15:00,1,17,Monday,J21,Hospital,4,0,Clear,None,1049,595,116,32,64,275,3,1.08,40.32,1048,Moderate,0.583,A,60,3,27,90,0.68,126682.74,Emergency Priority Override,9
2024-01-01 17:15:00,1,17,Monday,J22,Hospital,4,1,Clear,None,1377,764,110,87,99,355,0,0.0,28.23,1377,High,0.765,A,70,3,17,90,0.46,227604.2,Emergency Priority Override,3
2024-01-01 17:15:00,1,17,Monday,J23,Hospital,4,2,Clear,None,1248,662,135,62,43,310,4,1.88,38.62,1246,Moderate,0.693,B,60,3,27,90,1.12,148410.7,Emergency Priority Override,9
2024-01-01 17:15:00,1,17,Monday,J24,Hospital,4,3,Clear,None,1460,789,124,35,40,354,0,0.0,30.3,1460,High,0.811,A,70,3,17,90,0.39,169970.42,Emergency Priority Override,5
2024-01-01 17:15:00,1,17,Monday,J25,Hospital,4,4,Clear,None,972,516,122,73,45,271,0,0.0,40.5,972,Moderate,0.54,A,60,3,27,90,0.14,133047.95,Emergency Priority Override,9
2024-01-01 17:30:00,1,17,Monday,J1,Commercial,0,0,Clear,None,2345,1491,349,205,303,0,100,39.39,19.62,1750,Critical,1.303,F,65,3,22,90,20.62,441406.77,Extend Green + Reroute Traffic,4
2024-01-01 17:30:00,1,17,Monday,J2,Commercial,0,1,Clear,None,2268,1430,253,222,234,92,100,46.45,18.66,1750,Critical,1.26,F,80,3,10,93,24.23,431354.15,Emergency Priority Override,5
2024-01-01 17:30:00,1,17,Monday,J3,Commercial,0,2,Clear,Minor Accident,2447,1535,234,231,306,0,100,36.8,10.96,1390,Critical,1.699,F,65,3,22,90,20.54,506619.79,Extend Green + Reroute Traffic,4
2024-01-01 17:30:00,1,17,Monday,J4,Commercial,0,3,Clear,Major Accident,2236,1431,285,148,281,8,100,62.12,5.0,850,Critical,2.484,F,80,3,10,93,36.46,456636.5,Emergency Priority Override,9
2024-01-01 17:30:00,1,17,Monday,J5,Commercial,0,4,Clear,None,2440,1648,271,156,247,61,100,35.16,21.57,1750,Critical,1.356,F,80,3,10,93,18.37,396055.81,Emergency Priority Override,18
2024-01-01 17:30:00,1,17,Monday,J6,Residential,1,0,Clear,None,1079,736,169,94,27,58,0,0.0,42.87,1079,Moderate,0.599,A,60,3,27,90,0.1,117716.37,Emergency Priority Override,2
2024-01-01 17:30:00,1,17,Monday,J7,Residential,1,1,Clear,None,1181,800,159,64,40,55,0,0.0,42.35,1181,Moderate,0.656,A,60,3,27,90,0.11,113040.12,Emergency Priority Override,3
2024-01-01 17:30:00,1,17,Monday,J8,Residential,1,2,Clear,None,984,665,132,47,53,45,0,0.0,39.32,984,Moderate,0.547,A,60,3,27,90,0.16,102967.89,Emergency Priority Override,10
2024-01-01 17:30:00,1,17,Monday,J9,Residential,1,3,Clear,None,816,588,117,46,23,51,0,0.0,42.1,816,Moderate,0.453,A,60,3,27,90,0.11,82275.9,Emergency Priority Override,9
2024-01-01 17:30:00,1,17,Monday,J10,Residential,1,4,Clear,None,745,523,101,61,36,42,3,1.19,40.14,744,Moderate,0.414,A,60,3,27,90,0.74,90226.98,Emergency Priority Override,7
2024-01-01 17:30:00,1,17,Monday,J11,School,2,0,Clear,None,1812,997,169,356,58,142,61,33.62,17.46,1770,Critical,1.007,F,80,3,10,93,17.93,401614.88,Emergency Priority Override,0
