Timestamp,Intersection_ID,Zone,Controller,Traffic_Volume,Green_sec,Red_sec,Cycle_sec,Est_Throughput,Est_Wait_Time_min,Est_Speed_kmh,Green_Ratio
2024-01-02 07:15:00,J23,Hospital,Actuated,1431,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:15:00,J24,Hospital,Fixed,1439,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:15:00,J24,Hospital,TimeOfDay,1439,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:15:00,J24,Hospital,Actuated,1439,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:15:00,J25,Hospital,Fixed,1281,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:15:00,J25,Hospital,TimeOfDay,1281,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:15:00,J25,Hospital,Actuated,1281,65,22,90,1281,60.0,30.58,0.722
2024-01-02 07:30:00,J1,Commercial,Fixed,2734,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J1,Commercial,TimeOfDay,2734,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J1,Commercial,Actuated,2734,75,12,90,1500,60.0,30.4,0.833
2024-01-02 07:30:00,J2,Commercial,Fixed,1907,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J2,Commercial,TimeOfDay,1907,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J2,Commercial,Actuated,1907,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:30:00,J3,Commercial,Fixed,1972,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J3,Commercial,TimeOfDay,1972,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J3,Commercial,Actuated,1972,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:30:00,J4,Commercial,Fixed,2312,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J4,Commercial,TimeOfDay,2312,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J4,Commercial,Actuated,2312,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:30:00,J5,Commercial,Fixed,2386,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J5,Commercial,TimeOfDay,2386,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J5,Commercial,Actuated,2386,75,12,90,1500,60.0,30.4,0.833
2024-01-02 07:30:00,J6,Residential,Fixed,998,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J6,Residential,TimeOfDay,998,55,32,90,998,60.0,33.71,0.611
2024-01-02 07:30:00,J6,Residential,Actuated,998,55,32,90,998,60.0,33.71,0.611
2024-01-02 07:30:00,J7,Residential,Fixed,968,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J7,Residential,TimeOfDay,968,55,32,90,968,60.0,34.8,0.611
2024-01-02 07:30:00,J7,Residential,Actuated,968,60,27,90,968,60.0,37.73,0.667
2024-01-02 07:30:00,J8,Residential,Fixed,1103,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J8,Residential,TimeOfDay,1103,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J8,Residential,Actuated,1103,65,22,90,1103,60.0,36.06,0.722
2024-01-02 07:30:00,J9,Residential,Fixed,1192,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J9,Residential,TimeOfDay,1192,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J9,Residential,Actuated,1192,65,22,90,1192,60.0,33.32,0.722
2024-01-02 07:30:00,J10,Residential,Fixed,966,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J10,Residential,TimeOfDay,966,55,32,90,966,60.0,34.87,0.611
2024-01-02 07:30:00,J10,Residential,Actuated,966,55,32,90,966,60.0,34.87,0.611
2024-01-02 07:30:00,J11,School,Fixed,1540,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J11,School,TimeOfDay,1540,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J11,School,Actuated,1540,80,10,93,1540,60.0,30.4,0.86
2024-01-02 07:30:00,J12,School,Fixed,1748,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J12,School,TimeOfDay,1748,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J12,School,Actuated,1748,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:30:00,J13,School,Fixed,1516,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J13,School,TimeOfDay,1516,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J13,School,Actuated,1516,80,10,93,1516,60.0,30.83,0.86
2024-01-02 07:30:00,J14,School,Fixed,1692,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J14,School,TimeOfDay,1692,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J14,School,Actuated,1692,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:30:00,J15,School,Fixed,1336,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J15,School,TimeOfDay,1336,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J15,School,Actuated,1336,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:30:00,J16,Industrial,Fixed,1986,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J16,Industrial,TimeOfDay,1986,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J16,Industrial,Actuated,1986,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:30:00,J17,Industrial,Fixed,1805,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J17,Industrial,TimeOfDay,1805,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J17,Industrial,Actuated,1805,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:30:00,J18,Industrial,Fixed,1276,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J18,Industrial,TimeOfDay,1276,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J18,Industrial,Actuated,1276,65,22,90,1276,60.0,30.74,0.722
2024-01-02 07:30:00,J19,Industrial,Fixed,1307,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J19,Industrial,TimeOfDay,1307,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J19,Industrial,Actuated,1307,70,17,90,1307,60.0,32.66,0.778
2024-01-02 07:30:00,J20,Industrial,Fixed,1645,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J20,Industrial,TimeOfDay,1645,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J20,Industrial,Actuated,1645,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:30:00,J21,Hospital,Fixed,1350,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J21,Hospital,TimeOfDay,1350,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J21,Hospital,Actuated,1350,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:30:00,J22,Hospital,Fixed,1070,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J22,Hospital,TimeOfDay,1070,55,32,90,1070,60.0,31.09,0.611
2024-01-02 07:30:00,J22,Hospital,Actuated,1070,65,22,90,1070,58.85,37.08,0.722
2024-01-02 07:30:00,J23,Hospital,Fixed,1423,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J23,Hospital,TimeOfDay,1423,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J23,Hospital,Actuated,1423,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:30:00,J24,Hospital,Fixed,1106,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J24,Hospital,TimeOfDay,1106,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J24,Hospital,Actuated,1106,65,22,90,1106,60.0,35.97,0.722
2024-01-02 07:30:00,J25,Hospital,Fixed,1149,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:30:00,J25,Hospital,TimeOfDay,1149,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:30:00,J25,Hospital,Actuated,1149,65,22,90,1149,60.0,34.65,0.722
2024-01-02 07:45:00,J1,Commercial,Fixed,2458,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J1,Commercial,TimeOfDay,2458,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J1,Commercial,Actuated,2458,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:45:00,J2,Commercial,Fixed,2649,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J2,Commercial,TimeOfDay,2649,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J2,Commercial,Actuated,2649,75,12,90,1500,60.0,30.4,0.833
2024-01-02 07:45:00,J3,Commercial,Fixed,2648,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J3,Commercial,TimeOfDay,2648,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J3,Commercial,Actuated,2648,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:45:00,J4,Commercial,Fixed,2343,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J4,Commercial,TimeOfDay,2343,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J4,Commercial,Actuated,2343,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:45:00,J5,Commercial,Fixed,2505,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J5,Commercial,TimeOfDay,2505,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J5,Commercial,Actuated,2505,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:45:00,J6,Residential,Fixed,1212,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J6,Residential,TimeOfDay,1212,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J6,Residential,Actuated,1212,65,22,90,1212,60.0,32.71,0.722
2024-01-02 07:45:00,J7,Residential,Fixed,847,45,42,90,847,60.0,32.36,0.5
2024-01-02 07:45:00,J7,Residential,TimeOfDay,847,55,32,90,847,60.0,39.2,0.611
2024-01-02 07:45:00,J7,Residential,Actuated,847,55,32,90,847,60.0,39.2,0.611
2024-01-02 07:45:00,J8,Residential,Fixed,833,45,42,90,833,60.0,32.98,0.5
2024-01-02 07:45:00,J8,Residential,TimeOfDay,833,55,32,90,833,60.0,39.71,0.611
2024-01-02 07:45:00,J8,Residential,Actuated,833,55,32,90,833,60.0,39.71,0.611
2024-01-02 07:45:00,J9,Residential,Fixed,707,45,42,90,707,60.0,38.58,0.5
2024-01-02 07:45:00,J9,Residential,TimeOfDay,707,55,32,90,707,43.56,44.29,0.611
2024-01-02 07:45:00,J9,Residential,Actuated,707,55,32,90,707,43.56,44.29,0.611
2024-01-02 07:45:00,J10,Residential,Fixed,862,45,42,90,862,60.0,31.69,0.5
2024-01-02 07:45:00,J10,Residential,TimeOfDay,862,55,32,90,862,60.0,38.65,0.611
2024-01-02 07:45:00,J10,Residential,Actuated,862,55,32,90,862,60.0,38.65,0.611
2024-01-02 07:45:00,J11,School,Fixed,1287,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J11,School,TimeOfDay,1287,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J11,School,Actuated,1287,65,22,90,1287,60.0,30.4,0.722
2024-01-02 07:45:00,J12,School,Fixed,1315,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J12,School,TimeOfDay,1315,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J12,School,Actuated,1315,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:45:00,J13,School,Fixed,1096,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J13,School,TimeOfDay,1096,55,32,90,1096,60.0,30.4,0.611
2024-01-02 07:45:00,J13,School,Actuated,1096,65,22,90,1096,60.0,36.28,0.722
2024-01-02 07:45:00,J14,School,Fixed,1802,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J14,School,TimeOfDay,1802,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J14,School,Actuated,1802,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:45:00,J15,School,Fixed,1891,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J15,School,TimeOfDay,1891,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J15,School,Actuated,1891,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:45:00,J16,Industrial,Fixed,1388,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J16,Industrial,TimeOfDay,1388,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J16,Industrial,Actuated,1388,75,12,90,1388,60.0,32.99,0.833
2024-01-02 07:45:00,J17,Industrial,Fixed,1827,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J17,Industrial,TimeOfDay,1827,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J17,Industrial,Actuated,1827,80,10,93,1548,60.0,30.4,0.86
2024-01-02 07:45:00,J18,Industrial,Fixed,1492,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J18,Industrial,TimeOfDay,1492,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J18,Industrial,Actuated,1492,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:45:00,J19,Industrial,Fixed,1466,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J19,Industrial,TimeOfDay,1466,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J19,Industrial,Actuated,1466,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:45:00,J20,Industrial,Fixed,1439,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J20,Industrial,TimeOfDay,1439,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J20,Industrial,Actuated,1439,65,22,90,1300,60.0,30.4,0.722
2024-01-02 07:45:00,J21,Hospital,Fixed,1100,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J21,Hospital,TimeOfDay,1100,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J21,Hospital,Actuated,1100,65,22,90,1100,60.0,36.15,0.722
2024-01-02 07:45:00,J22,Hospital,Fixed,842,45,42,90,842,60.0,32.58,0.5
2024-01-02 07:45:00,J22,Hospital,TimeOfDay,842,55,32,90,842,60.0,39.38,0.611
2024-01-02 07:45:00,J22,Hospital,Actuated,842,55,32,90,842,60.0,39.38,0.611
2024-01-02 07:45:00,J23,Hospital,Fixed,1135,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J23,Hospital,TimeOfDay,1135,55,32,90,1100,60.0,30.4,0.611
2024-01-02 07:45:00,J23,Hospital,Actuated,1135,75,12,90,1135,23.68,39.73,0.833
2024-01-02 07:45:00,J24,Hospital,Fixed,1070,45,42,90,900,60.0,30.4,0.5
2024-01-02 07:45:00,J24,Hospital,TimeOfDay,1070,55,32,90,1070,60.0,31.09,0.611
2024-01-02 07:45:00,J24,Hospital,Actuated,1070,65,22,90,1070,58.85,37.08,0.722
2024-01-02 07:45:00,J25,Hospital,Fixed,873,45,42,90,873,60.0,31.2,0.5
2024-01-02 07:45:00,J25,Hospital,TimeOfDay,873,55,32,90,873,60.0,38.25,0.611
2024-01-02 07:45:00,J25,Hospital,Actuated,873,55,32,90,873,60.0,38.25,0.611
2024-01-02 08:00:00,J1,Commercial,Fixed,2622,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J1,Commercial,TimeOfDay,2622,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J1,Commercial,Actuated,2622,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J2,Commercial,Fixed,2645,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J2,Commercial,TimeOfDay,2645,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J2,Commercial,Actuated,2645,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J3,Commercial,Fixed,2087,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J3,Commercial,TimeOfDay,2087,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J3,Commercial,Actuated,2087,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J4,Commercial,Fixed,2077,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J4,Commercial,TimeOfDay,2077,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J4,Commercial,Actuated,2077,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J5,Commercial,Fixed,2524,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J5,Commercial,TimeOfDay,2524,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J5,Commercial,Actuated,2524,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J6,Residential,Fixed,886,45,42,90,886,60.0,30.62,0.5
2024-01-02 08:00:00,J6,Residential,TimeOfDay,886,55,32,90,886,60.0,37.78,0.611
2024-01-02 08:00:00,J6,Residential,Actuated,886,55,32,90,886,60.0,37.78,0.611
2024-01-02 08:00:00,J7,Residential,Fixed,991,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J7,Residential,TimeOfDay,991,55,32,90,991,60.0,33.96,0.611
2024-01-02 08:00:00,J7,Residential,Actuated,991,55,32,90,991,60.0,33.96,0.611
2024-01-02 08:00:00,J8,Residential,Fixed,961,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J8,Residential,TimeOfDay,961,55,32,90,961,60.0,35.05,0.611
2024-01-02 08:00:00,J8,Residential,Actuated,961,55,32,90,961,60.0,35.05,0.611
2024-01-02 08:00:00,J9,Residential,Fixed,951,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J9,Residential,TimeOfDay,951,55,32,90,951,60.0,35.42,0.611
2024-01-02 08:00:00,J9,Residential,Actuated,951,55,32,90,951,60.0,35.42,0.611
2024-01-02 08:00:00,J10,Residential,Fixed,925,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J10,Residential,TimeOfDay,925,55,32,90,925,60.0,36.36,0.611
2024-01-02 08:00:00,J10,Residential,Actuated,925,55,32,90,925,60.0,36.36,0.611
2024-01-02 08:00:00,J11,School,Fixed,1918,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J11,School,TimeOfDay,1918,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J11,School,Actuated,1918,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J12,School,Fixed,1615,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J12,School,TimeOfDay,1615,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J12,School,Actuated,1615,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J13,School,Fixed,1448,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J13,School,TimeOfDay,1448,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J13,School,Actuated,1448,65,22,90,1300,60.0,30.4,0.722
2024-01-02 08:00:00,J14,School,Fixed,1690,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J14,School,TimeOfDay,1690,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J14,School,Actuated,1690,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J15,School,Fixed,1589,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J15,School,TimeOfDay,1589,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J15,School,Actuated,1589,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J16,Industrial,Fixed,1637,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J16,Industrial,TimeOfDay,1637,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J16,Industrial,Actuated,1637,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J17,Industrial,Fixed,1846,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J17,Industrial,TimeOfDay,1846,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J17,Industrial,Actuated,1846,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J18,Industrial,Fixed,1278,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J18,Industrial,TimeOfDay,1278,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J18,Industrial,Actuated,1278,65,22,90,1278,60.0,30.68,0.722
2024-01-02 08:00:00,J19,Industrial,Fixed,1646,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J19,Industrial,TimeOfDay,1646,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J19,Industrial,Actuated,1646,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J20,Industrial,Fixed,1740,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J20,Industrial,TimeOfDay,1740,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J20,Industrial,Actuated,1740,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:00:00,J21,Hospital,Fixed,1445,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J21,Hospital,TimeOfDay,1445,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J21,Hospital,Actuated,1445,65,22,90,1300,60.0,30.4,0.722
2024-01-02 08:00:00,J22,Hospital,Fixed,1293,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J22,Hospital,TimeOfDay,1293,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J22,Hospital,Actuated,1293,65,22,90,1293,60.0,30.4,0.722
2024-01-02 08:00:00,J23,Hospital,Fixed,1190,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J23,Hospital,TimeOfDay,1190,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J23,Hospital,Actuated,1190,75,12,90,1190,27.69,38.27,0.833
2024-01-02 08:00:00,J24,Hospital,Fixed,1060,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J24,Hospital,TimeOfDay,1060,55,32,90,1060,60.0,31.45,0.611
2024-01-02 08:00:00,J24,Hospital,Actuated,1060,65,22,90,1060,56.52,37.38,0.722
2024-01-02 08:00:00,J25,Hospital,Fixed,1225,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:00:00,J25,Hospital,TimeOfDay,1225,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:00:00,J25,Hospital,Actuated,1225,65,22,90,1225,60.0,32.31,0.722
2024-01-02 08:15:00,J1,Commercial,Fixed,2720,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J1,Commercial,TimeOfDay,2720,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J1,Commercial,Actuated,2720,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:15:00,J2,Commercial,Fixed,2628,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J2,Commercial,TimeOfDay,2628,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J2,Commercial,Actuated,2628,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:15:00,J3,Commercial,Fixed,1938,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J3,Commercial,TimeOfDay,1938,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J3,Commercial,Actuated,1938,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:15:00,J4,Commercial,Fixed,2793,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J4,Commercial,TimeOfDay,2793,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J4,Commercial,Actuated,2793,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:15:00,J5,Commercial,Fixed,2783,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J5,Commercial,TimeOfDay,2783,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J5,Commercial,Actuated,2783,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:15:00,J6,Residential,Fixed,1089,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J6,Residential,TimeOfDay,1089,55,32,90,1089,60.0,30.4,0.611
2024-01-02 08:15:00,J6,Residential,Actuated,1089,65,22,90,1089,60.0,36.49,0.722
2024-01-02 08:15:00,J7,Residential,Fixed,1002,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J7,Residential,TimeOfDay,1002,55,32,90,1002,60.0,33.56,0.611
2024-01-02 08:15:00,J7,Residential,Actuated,1002,65,22,90,1002,45.98,39.17,0.722
2024-01-02 08:15:00,J8,Residential,Fixed,857,45,42,90,857,60.0,31.91,0.5
2024-01-02 08:15:00,J8,Residential,TimeOfDay,857,55,32,90,857,60.0,38.84,0.611
2024-01-02 08:15:00,J8,Residential,Actuated,857,55,32,90,857,60.0,38.84,0.611
2024-01-02 08:15:00,J9,Residential,Fixed,1048,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J9,Residential,TimeOfDay,1048,55,32,90,1048,60.0,31.89,0.611
2024-01-02 08:15:00,J9,Residential,Actuated,1048,65,22,90,1048,53.96,37.75,0.722
2024-01-02 08:15:00,J10,Residential,Fixed,948,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J10,Residential,TimeOfDay,948,55,32,90,948,60.0,35.53,0.611
2024-01-02 08:15:00,J10,Residential,Actuated,948,55,32,90,948,60.0,35.53,0.611
2024-01-02 08:15:00,J11,School,Fixed,1674,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J11,School,TimeOfDay,1674,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J11,School,Actuated,1674,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:15:00,J12,School,Fixed,1376,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J12,School,TimeOfDay,1376,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J12,School,Actuated,1376,65,22,90,1300,60.0,30.4,0.722
2024-01-02 08:15:00,J13,School,Fixed,1643,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J13,School,TimeOfDay,1643,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J13,School,Actuated,1643,80,10,93,1548,60.0,30.4,0.86
2024-01-02 08:15:00,J14,School,Fixed,1115,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J14,School,TimeOfDay,1115,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J14,School,Actuated,1115,75,12,90,1115,22.5,40.27,0.833
2024-01-02 08:15:00,J15,School,Fixed,1251,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J15,School,TimeOfDay,1251,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J15,School,Actuated,1251,65,22,90,1251,60.0,31.51,0.722
2024-01-02 08:15:00,J16,Industrial,Fixed,1287,45,42,90,900,60.0,30.4,0.5
2024-01-02 08:15:00,J16,Industrial,TimeOfDay,1287,55,32,90,1100,60.0,30.4,0.611
2024-01-02 08:15:00,J16,Industrial,Actuated,1287,70,17,90,1287,60.0,33.23,0.778
